t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,file,AU,date,time_of_day,minute,channel,participant_id
125.68986911331784,125.45233769276597,125.25005730799316,125.42420054906032,124.84479501863284,123.82054456775762,123.90369744478453,123.25269891474022,122.4922292927632,121.2281024234394,120.88468691840175,120.8556602612154,120.94720499611418,121.31715886923033,121.68687940764002,121.94631881074532,122.2125625477196,122.27036208581475,122.15005078351275,121.75479491440456,121.99131125363763,122.20577988635212,122.52033841556768,122.76461919208896,122.7796313148908,122.80454928547368,122.58124088444436,122.14201425496114,120.88751515331047,120.27553299914167,120.06658036303338,120.54376855470296,121.50723036830286,122.73312337237242,123.85708117294465,124.97893175517024,125.70302774866396,126.39245184140051,125.73821617353022,125.1839913617612,124.3067188613242,123.37214044285923,122.4725071799973,121.68565146136945,120.70587020521768,120.12291726696982,120.05026459521584,120.33852267694331,120.2643963402394,120.31689748007074,120.37327974725297,120.31495875693464,120.48141283316568,120.56045370304167,120.63301815481964,120.69254989425244,120.68167527126982,120.25940199607015,120.0277896028361,119.89611129549117,23-04-14-rings-evening-sync_min1,0.697428325335302,2023-04-14,evening,1,R,10
119.69139761890932,119.59747434353376,119.6186532829166,119.57414796711328,119.8213836073558,120.12115540654064,120.3326985590112,120.44558860838455,119.58282282399092,120.50109496599455,121.69803201259504,122.82968703610472,124.83355954980652,126.30126770410192,127.33118233176558,127.83478727103804,127.56328848237388,126.47948996911887,124.45819228521992,124.05622295447652,123.2570123515979,122.5427613534619,122.76146167358684,122.47357493718424,122.3031809340718,122.14825931889528,121.97726073933558,121.79138408687332,121.56535856116642,121.3871315158842,121.18840043907164,120.80168104111628,120.51774993318718,120.18844164760688,120.0392161921597,120.27542693671356,120.65739012045438,120.99571476839668,121.2939904534324,121.48580256831175,121.36573034359422,120.4915189188874,120.1466719361767,120.06637268094664,120.53304965448709,121.80767330190211,122.9544944865342,124.26103080876705,126.03584892489118,126.75016821959666,126.45793551934408,125.07111421245106,123.87127309759516,121.96666668687143,121.30604143853772,120.82528834578024,120.71389740815046,121.3499552942757,122.46835359316532,122.8711388374775,23-04-14-rings-evening-sync_min2,0.697428325335302,2023-04-14,evening,2,R,10
123.19119182000338,123.12006450434755,122.71893446300736,122.21298845697376,122.65954400752358,122.49257617650242,122.62693691517308,121.97058418541684,122.44773624636797,122.15326726845126,122.28586321229804,122.62847533189586,123.27580406664288,124.0189046486739,124.6153445936136,125.1634066096702,125.4095497080651,125.65165735527673,125.56653444563102,124.80940559132895,124.13841736932484,123.1993480954305,121.96915765440288,120.5827419807567,119.3694883534992,118.41499162727956,117.82530452564048,118.0961892748433,117.17359685045469,118.45106015899496,119.11340464198716,119.57808905904125,119.75648310238384,119.7227351951907,119.56295641925462,119.34859289511613,118.96118865218942,118.61007887985332,117.62943307008383,118.12230448944388,118.31949058823152,118.70940988595729,119.18914984804674,119.65080014270896,120.22944892884558,120.78431973862163,120.92863554728424,120.7704781988284,120.3358189083918,120.14859247280046,119.99611919840868,119.95185722470684,119.8925841380566,119.86356231857695,119.94509348701908,120.0695975675436,120.13558500679116,120.19594866999734,120.36396902890316,120.279440029105,23-04-14-rings-evening-sync_min3,0.697428325335302,2023-04-14,evening,3,R,10
120.24733431269608,120.46257137872136,120.6215495099869,120.16629273027569,120.9032003926554,121.0136321306952,121.43027313095531,122.29339105106564,122.82741626758629,125.4144614431398,126.06401864953742,127.4536474038093,130.05424430869778,131.22083301667794,132.2262390909258,131.25130964163878,130.08625240784198,128.65660505823314,126.79060020940597,126.25835208223172,122.70119444978675,122.60063705954906,125.40333811458068,127.25225814406431,128.7078755136352,129.9239984559658,130.2272013521962,131.00735975263063,131.67789626869552,132.09423543887834,132.37936245261508,133.74515322114257,135.08352388920204,135.14920592558929,134.3437205073631,132.83954094574193,130.67875545312074,129.5767998786445,128.78384765615942,128.5901479169316,129.65012698480547,129.07354457023146,127.99967653493488,127.76185051417433,128.36260937637428,130.54573555292882,131.70256680703426,132.38970424990845,131.85013209557377,130.9919925712822,129.91247184948924,127.19222054926786,124.65597435315198,123.31702421544034,123.07175524732624,124.0555344686889,123.7680127772824,123.71553482125547,123.16856535400092,122.92040292891411,23-04-14-rings-evening-sync_min4,0.697428325335302,2023-04-14,evening,4,R,10
153.06952055686864,152.47344398866906,152.05233009463612,151.80617887476984,151.73499032907023,151.83876445753768,150.86254396282953,152.14110695051545,154.2420898832106,154.4550859838118,154.06635202964537,152.85530892397014,150.6525797163847,149.92046436306782,149.87324542309494,150.23663250092807,150.70094843630795,150.63843302448578,150.07061323320718,149.02494563355452,147.36386186351,145.8303772853323,143.69719757429442,142.37099283862207,142.4811852427869,144.1558734243207,148.50929583123957,150.50658129347025,152.28277018773736,153.20278746454957,153.77420575639658,153.76383955324718,152.82584007299505,152.16622426156212,152.46988710628943,153.57040342578455,155.38862517540383,154.90598063429934,154.79054742743685,154.1716937496332,153.56982667396937,152.97224831553237,152.43144916182862,152.11940301765102,151.87065758137413,151.88007022976882,152.25482201756776,152.77325799957072,153.28015275759748,153.70033547331096,153.98480734146557,154.1278212210214,154.13647781495388,154.0904678501111,153.7673151098445,153.36120307292586,153.01545036661636,152.76554017842008,152.4900155791071,152.092703698188,23-04-20-rings-afternoon-sync_min0,2.64902922978451,2023-04-20,afternoon,0,R,10
151.7913916770621,151.38752066779114,151.0501995209781,151.08535160685972,151.2147843619079,151.27489112158537,152.17188619493857,151.3811362541327,150.9810132137978,150.5467105651093,150.41065596575052,150.57659294239812,151.0589263376055,152.17131942191142,152.80464892303948,153.63427626612452,154.53363924984103,153.39482132796854,153.29006161322155,153.11315470234752,152.9028059319722,152.85713913123578,152.9710538887825,152.99916047871795,152.63619117945848,152.65810731184752,152.5121594171574,152.34597262632695,152.42723377299143,152.54621620297502,152.37755237197678,152.38929599012658,152.54345203867305,152.6128622017229,152.66974500395864,152.6795189026698,152.14928298509102,151.69169663113598,150.672395498286,149.3367376501081,149.03074695472455,149.41548832627674,150.59854645634073,152.26259588024976,153.91668701000785,155.44977815122076,156.36969318037404,156.74652751691167,157.57792485339257,156.3815438764185,156.51368812330287,155.62830397147042,154.20422144376806,152.26229678661483,150.03529565102713,146.80585164614834,145.46996471548607,145.67093088227523,147.8806901457543,149.34809501385547,23-04-20-rings-afternoon-sync_min1,2.64902922978451,2023-04-20,afternoon,1,R,10
152.30293690488168,154.33124697885663,155.9124609738563,156.80934787377885,156.75749140371616,155.58460260002025,156.0698339380329,156.2251483594753,156.48376948604243,158.0509633156799,157.55022165714195,156.5719113000651,155.3000611688048,153.80166341539118,152.3484812085169,151.23992961313388,150.5315132814498,150.00427430909608,150.866755586755,151.93769419490542,150.69982462761655,149.12215641702602,147.40882358395754,146.79742430323984,147.84769724116794,149.05658124734327,149.76309002685537,152.36535305661903,153.49287410522916,153.75967576664084,153.5035092147905,152.36376715416415,152.35213380191672,152.8995733684893,153.83219061668856,153.67140706923618,153.10467769093322,153.50411053600226,151.84350000220903,150.61134194015662,150.11164110847363,150.37143038534813,151.909038314358,153.1655637472548,154.3555944822642,155.82739693878187,158.28632224603908,159.06309884448723,158.272288189916,155.39357176816603,153.06501002240822,150.99807877508445,149.25458367652854,148.09415475545072,147.77337533044448,149.1046797759521,151.3592120816675,152.3082682529789,153.40594805605718,151.84151729078113,23-04-20-rings-afternoon-sync_min2,2.64902922978451,2023-04-20,afternoon,2,R,10
151.3822775419638,151.39449566714964,151.74377831441657,152.29061498049174,153.1677945810249,154.33125149884043,155.5646207794872,156.8098087469091,158.3390863323282,157.04204036093526,156.72378821537444,156.52923891442086,156.50860957065746,156.9211360643276,156.84441540146526,156.5362199060247,156.20624472773164,155.58144854090972,155.1172392972911,153.7955526076283,152.97434160505122,152.37537274188054,152.19211239895253,152.57086203434565,152.49435377915216,152.4381195043618,152.31129263063738,152.03528424637813,151.301553956241,151.2604027794896,151.88790199647556,152.76508116459166,153.9208165794969,155.79291244739838,156.99137954496092,157.35300128833236,156.96581363767683,155.69016767538128,153.6997750662692,152.29009912811145,151.09903666390343,151.5062426983374,151.317882713431,151.6762346348389,151.54280096065298,151.33951642969896,151.14544008921462,150.86695370471304,150.59389973384654,150.48049201483863,150.6918370233778,151.77320795478744,150.83188248250656,151.38708144486947,152.05372244171335,152.3691305446271,152.61435356930468,152.8556196910218,152.852277872255,152.8508853923471,23-04-20-rings-afternoon-sync_min3,2.64902922978451,2023-04-20,afternoon,3,R,10
152.83271425877328,152.70444626124407,152.3264115358317,152.9708752406225,153.1120781597895,153.01547245308822,152.89239109317137,152.66425741698305,152.3175927804475,152.0929391569175,151.9486984031681,151.8357810226002,151.82098680010853,151.8100231471442,151.90808147914515,152.14231750417443,152.39083718934512,152.7061920368566,152.9297361572228,153.07344553261083,153.07005164325352,153.0387922817493,152.9026052068569,152.67836386413492,152.40664807363663,152.29056073056623,152.14353284649326,152.05089381150134,151.98014761711772,152.05020626419298,152.12599208327077,152.24781920522366,152.28576936693702,152.38734495329376,152.5254498375835,152.63005508196736,152.674888372105,152.8217964093786,152.72534188750905,152.437259011509,151.97811940793707,151.6356639056627,151.46213329778698,151.60399926717264,152.01083800765218,152.50625542307628,153.08747011648285,153.6008527267546,153.787974886835,153.8690836433588,153.87110807373307,153.9867960034827,154.20530981586705,154.5852483412022,154.75872917307646,154.71265705338368,154.60282741370327,154.40352111134484,154.06545677755688,153.580829548338,23-04-20-rings-afternoon-sync_min4,2.64902922978451,2023-04-20,afternoon,4,R,10
154.4403658544846,156.02254144219853,157.10437736240684,157.68587361510953,157.76703020030664,157.34784711799858,157.27990549055048,157.04155051725851,153.2205770606043,150.57055144314657,148.0081940872249,145.9464972704961,144.63808984096818,143.1703169244302,143.97543834453444,145.6526796487691,146.9975793684277,148.34069895900342,149.36164227044804,150.0756744258752,150.28832861424016,149.9299394161463,148.92978586853903,147.5120802899741,148.2552282172939,147.88677327888888,147.39977036721143,146.56085255671562,145.72479064442663,144.98939685141298,144.30699148941935,143.78261621433984,143.55705993447157,143.89201259358947,143.7436108114241,143.9666684844033,144.455672344587,145.0128011020886,146.13531225510292,146.86689487736487,147.18493587473694,147.01158763319003,146.52047887926253,145.73931122823774,144.6070250975905,143.76418595056936,143.14762067243095,142.813442022596,142.91738578003924,142.8087440863313,142.58155873864916,142.70706161692618,143.57746934638325,144.42599193107898,144.9945502503651,144.04680156627157,145.3656780545369,146.4599101685019,146.6884194933356,149.08498396891824,23-04-16-rings-afternoon-sync_min0,2.09128862493752,2023-04-16,afternoon,0,R,10
150.40389320358256,151.13707136623785,151.28869403465634,150.23204178403128,148.09223931369272,144.96604797807422,144.12457516198808,142.35181698560763,140.84636130061023,141.8047903146851,141.53574047209844,141.21473536432495,141.0081332292472,141.01153356863614,141.21703004450828,141.75739578581133,141.88030054710293,141.93941679162936,141.96271850191752,141.88906651247655,141.7370839539537,141.44362671088214,141.17118541279933,140.99962617529167,140.84629568729733,140.9323645227036,140.64898820504263,140.6911163584403,140.83063370192377,140.9828303742026,141.09964445340978,141.1962422441632,141.23556626260847,141.23715857344106,141.10750098281585,141.10536823751693,141.07833361413816,141.06693966588358,141.07203222644318,141.04227998974815,140.93727223733134,140.8647482448426,139.36366116569098,140.9838738104611,142.27915902932227,143.25489324937666,143.84801542374632,144.0402658061403,143.85960437144126,143.24332052448852,142.18795561500133,139.26198841245616,137.7614721100011,140.8910652227277,145.0543822460565,146.75921962616414,149.06573506505796,152.936177465798,154.8672226776855,154.79974602994898,23-04-16-rings-afternoon-sync_min1,2.09128862493752,2023-04-16,afternoon,1,R,10
152.72269461161096,148.05890330961176,145.74991554483458,144.676185148995,145.064038433341,143.31901213810323,144.17918825847573,146.5542572223669,147.1643038292465,147.70523630410062,147.1632827139406,145.6349164095161,144.59242395756235,143.52736353045842,142.60906047274088,141.5646652535331,140.60807025441133,140.19204763107467,140.1444176936873,140.6651948541522,140.79845110635026,140.82235459771977,140.86362694919674,140.8008162808184,140.61772499958022,139.09172770698447,139.20752381860726,142.1894601410095,144.42323122015085,145.93498564703816,146.71519626892774,146.66138794808538,145.88240258980608,144.3782465789697,142.08661772468935,139.23582893584984,138.98543114662667,140.456549883307,140.63649146426314,140.7176906189572,140.7090896646913,140.79540252171523,139.55382804095913,141.12783962984156,142.3253943312203,143.20275775791805,143.73225637509205,144.04319168601666,144.02548236947518,143.48075780117887,142.4702029809342,141.33496679097675,139.7213028509796,140.8466833351124,140.6355902840898,140.48702328565696,140.442924615028,140.46540936005175,140.33828415607763,140.24251962471024,23-04-16-rings-afternoon-sync_min2,2.09128862493752,2023-04-16,afternoon,2,R,10
140.22440480867493,140.2742878871929,140.25945965544366,140.28231260605946,140.1802817712599,140.1503922922257,138.9435120543477,139.33143928381796,140.8905075413761,143.51033111795525,147.72245890383817,150.7094596061641,152.21708030863925,152.40601908580538,151.08343110105614,148.48523668464358,144.36697742356995,141.96973081947866,140.37357970650388,139.9518821902763,140.880753509632,140.7005795972344,140.43309629792986,140.43691214314268,140.44532770786378,139.32489327234018,140.69710482981435,141.8362551315002,142.6537445561384,143.15763561065955,143.38184585141104,143.26414485225175,142.8602528074228,142.1969101471946,141.0099060837526,139.43608210958973,139.20082220270402,139.33178407385574,141.81550139589558,142.57306608953937,144.3284481269124,147.7729656451403,148.79662382997117,150.66393743052558,151.43201275699872,150.2373920740623,148.50498264326708,150.0969443511008,150.21076781888354,149.87488481320042,150.25344520435772,150.53251340004684,148.0146713097584,147.01815498482787,145.16784101377442,143.01125957412847,142.39631881445945,142.91655248837736,142.04577893523822,143.6533296301035,23-04-16-rings-afternoon-sync_min3,2.09128862493752,2023-04-16,afternoon,3,R,10
143.9466984047317,144.01507375643763,143.95280443465128,142.68342095766565,144.3823378128968,145.845821098542,146.97841653626926,147.83517185566097,148.17492548941934,148.07400750247078,147.52612126320423,146.51966652008153,145.1051154545072,143.4025334502562,144.58927993671455,144.35929207189525,143.96179245596528,142.3878827523285,142.24149144215363,143.13845045442858,144.85398136704765,147.26238768126004,150.0248903486179,152.88308640123597,155.21905899467558,156.44328095777084,156.49348002847358,155.16397748684793,155.05545173258227,154.79416231434217,154.58165184846848,154.52724168867712,154.51533420591764,154.56039450658335,154.56469362523222,154.6195103661476,154.63957880549856,155.84960976837274,155.60331041419022,154.12005558855125,151.76912032932313,148.92048779318586,145.8983010795393,143.1040246897287,140.94825320338697,139.63859339790065,139.37529802364918,140.73037913416124,140.94344003118994,141.18611341422888,141.28515726545288,141.4419030016888,141.50881634623084,141.56586883033347,141.49754524176,141.22482366981825,140.89959467089312,139.64972048709683,140.79721896914327,141.75728476159424,23-04-16-rings-afternoon-sync_min4,2.09128862493752,2023-04-16,afternoon,4,R,10
131.91720561419092,133.13806468298662,134.16526169031232,134.99879663616795,135.63866952055355,136.08488034346948,136.22591721313623,136.12478903763207,136.15777403347016,136.43130218451694,136.06212455173662,136.00074719040975,135.7852262077626,135.50365094835138,135.05799656214035,134.2990583088054,133.955219336257,133.6631895406,133.9949232643307,136.2327522365333,137.48915515942048,138.79746243274266,139.9559504024134,140.7416035509111,141.05727624977416,140.83998806317663,140.65646454959796,140.05717789870823,140.1460394454871,141.61259107441268,141.40555355539468,141.63865779533273,141.75074589077653,141.71691325984511,142.06737426216733,141.88478663767114,141.25377358172878,140.3001442917924,139.22339270203366,137.6701417604929,136.71012880958693,136.37616415023777,136.61666626075657,137.48782508011038,139.45013688164642,140.04658862593283,140.57259812628192,140.84203250095123,140.8465633351576,140.44858263662388,140.9839996157641,141.11244692014458,140.8484482992786,140.36881196750244,139.83425252361346,138.26213367659136,137.1304621423631,136.22535936691963,135.19263528265992,135.12352813837853,23-04-19-rings-evening-sync_min0,2.77678223607324,2023-04-19,evening,0,R,10
136.02459904955828,136.87255123475632,137.8829711658824,138.98930209918066,140.52566291483453,140.8727129027127,141.03975882537895,140.9244968701131,140.27747864528578,140.12152951931347,140.1041086366818,140.23976176336205,140.49690596126433,140.9589906317151,141.58137989463484,141.2186671146511,141.30888911431467,141.34890647858157,141.3760192841616,141.7586931645327,141.71466941073402,140.8736597552944,140.02244653055607,139.3985291517813,138.98714756861557,138.80549678349618,138.9454275593707,139.29817135190956,139.95483091584967,140.91562835379443,141.2146430456342,140.95006955609884,140.88889426391566,140.774437345501,140.60933907894375,140.46418639496832,140.35525949910533,140.25306562184016,140.18991043056153,140.12547246481552,140.12045965010122,140.03876169296305,139.89293647917708,139.69398088914318,139.48556170198003,139.36840655291982,139.35687725172926,139.4278477313028,139.53798472476194,139.69862246870508,139.81153828562893,139.95276407308984,140.03586191511778,140.06589687819817,139.9836435016718,139.90205470643212,139.84511516303445,139.74348673854,139.6899394882797,139.6477410034768,23-04-19-rings-evening-sync_min1,2.77678223607324,2023-04-19,evening,1,R,10
139.5632642228739,139.57741959905343,139.56640173976288,139.56792886618518,139.5781937005738,139.59188617296996,139.62040847333526,139.69519316932576,139.8008432211019,139.84798754453334,139.82692447768795,139.79179141614202,139.76229835344418,139.77005933768515,139.95381946765522,140.06063518347648,140.17243182218908,140.24203199580572,140.24112680879452,140.1471469490508,139.89039330989735,139.67680552998388,139.47369478398366,139.33852411028374,139.49256927040804,139.7129167160196,140.0739948277266,140.41626021694825,140.84456798535325,141.1400857606631,141.23915710596117,141.255283390283,141.13050410840995,140.8802321972291,140.66718742527942,140.45740125490295,140.20432794514676,139.9656511710851,139.83406935360694,139.65486643157325,139.54406420530898,139.529195351391,139.60760630075615,139.76135319578262,139.86000124961262,139.96624375959487,139.96806247305202,139.93605650410154,139.8097813686867,139.63584633079896,139.49339187746912,139.3760672359117,139.26331283265756,139.20788666864513,139.1373731314621,139.11489516222915,139.0934868558133,139.00908438087754,139.00204840624974,139.06934598373516,23-04-19-rings-evening-sync_min2,2.77678223607324,2023-04-19,evening,2,R,10
139.18401904336042,139.31490803623163,139.37468210791246,139.42267767263618,139.54335685184293,139.63620339542737,139.7650845390662,139.79213795874915,139.85392913122286,139.91720928371984,139.91315683962046,139.8463637653647,139.69193795564794,139.49549774763636,139.364104837902,139.1199588450796,139.09295184829014,139.4102538098321,139.6868475745408,139.93434922606636,139.81654319714406,140.4430691404024,141.53378121887675,143.5322559675398,144.84423818305368,145.508592237672,145.80601419660823,145.70544885098082,144.82027440780575,143.400909726934,141.7503647365898,140.9614735268952,140.78021077881516,141.41077511658636,141.4506965122012,141.53573786602507,141.61828885613096,141.7180452078159,141.7740995983915,141.79140200362784,141.77473590378213,141.6648556411264,141.57281597043507,141.44351335957953,141.36379442198705,141.27021016418178,141.18701667926095,141.16633937642703,141.09886569353324,141.02956691230256,141.04802002923796,141.03871973518167,140.8855632460785,140.72610126471483,139.9168441156583,140.66007175982165,140.46732368462833,141.66918638599637,142.4775509118175,142.98246595787575,23-04-19-rings-evening-sync_min3,2.77678223607324,2023-04-19,evening,3,R,10
143.25068713612214,143.07193201465756,142.4829996851612,141.68706614319552,140.55525526181287,140.79362858483984,140.06241786403487,140.86000978450292,140.88540127861822,140.87542503428008,140.79711090054082,140.64915352782242,140.43539791678356,140.30085478555253,140.177839391868,140.0213126635234,139.8960873196162,139.80999018031594,139.71191751491142,139.6446417632905,139.5624381301897,139.54633188005695,139.46241110520876,139.4280909431006,139.34544427752587,139.4846645286445,139.6646917191111,139.81537911657023,139.85359763868948,139.75837461679365,139.5833713168532,139.41656838512492,138.50798900381025,138.42801636627036,139.7586533424425,140.2870386306664,141.39019058247067,142.78741541106217,144.2189776766923,145.43870620355983,146.34908549765353,147.4716588203971,147.0385392109706,146.7989872622071,146.3315061171161,144.04445477771685,142.49641777813224,141.0043198685106,139.70599898124055,139.2310037104294,139.09683734376563,139.5318010664317,138.55792010632342,138.08198537738423,137.91526223188558,137.90481137156274,138.15262657165624,138.58832753585267,139.18767230888085,140.25809757008656,23-04-19-rings-evening-sync_min4,2.77678223607324,2023-04-19,evening,4,R,10
151.8299275315627,153.42442896085464,154.8320705477393,156.05285229221673,157.08677419428685,157.9338362539502,159.6657140389637,158.45331885298555,158.9142740131705,159.58026813018918,160.04679184021268,161.86557213903404,161.3911185977065,159.57454333218487,156.65260739132208,152.9675624986269,149.01636382371478,145.382876959587,142.46586502749167,140.64510512416652,140.2727053218387,141.75555435676225,141.67452016651288,141.58101337423872,141.4542113233632,141.3541007411547,141.31560138205327,141.30237073843526,141.33867161403683,141.40426794682247,141.33054046964872,141.32675827535843,141.44979298656182,141.55403823448478,141.58503848714358,141.63601005735882,141.64680223069502,141.70180656915565,141.78332614057126,141.80632884267845,141.7337103474539,141.7774534519466,141.79843550248592,141.75105376576994,141.76644425785005,141.7506018726466,141.70093008152753,141.72053342152327,141.81322448025492,141.82326219534883,141.8905023414922,142.01292355044706,142.0307310127036,142.13901264479875,142.31741527427468,142.3887405055865,142.47337677788,142.59436725255148,142.641403358786,142.61514407481246,23-04-24-rings-morning-sync_min0,2.01712241247125,2023-04-24,morning,0,R,10
142.63722012237903,142.90796133916254,142.8054117654575,142.55024532271767,142.1818056400905,141.6324663839342,141.12335949309832,140.66394400408362,140.2277838759899,139.99499233228102,140.0417431060568,140.29101884568976,140.32032052487403,140.58749862041034,141.01094935213712,141.3233087463345,141.6171641400138,141.8689338592915,141.95543282253035,141.93595382481055,141.7412521934998,141.33940147746162,140.9880621642323,139.31986822344956,140.99720845184362,140.67553890054694,143.2766411372416,145.15624976059956,146.19014068010458,146.48569161130132,145.96910731910845,144.65771255584133,142.5238870482819,139.6103326117297,139.63368979454762,137.6519306017431,138.96786027433396,138.8428443609984,138.38076530211407,138.42283159384493,138.685364298437,139.1252023453101,139.70581962897114,140.37086414526505,141.0196681334955,141.46973325926916,141.69412490727308,141.6874344328231,141.24682156775944,141.08302760835087,140.74243671900098,140.43657211571897,140.20733538639837,139.95066002717397,139.73357391951262,139.62354155989954,139.56319470586664,139.55230558660082,139.48994397724107,138.24028484647474,23-04-24-rings-morning-sync_min1,2.01712241247125,2023-04-24,morning,1,R,10
138.37782944353037,140.8352251950045,141.4908834253104,144.04126936087272,144.56616202865484,146.7738659921095,146.5608947147941,146.439707149208,146.27516287010832,145.65210576417206,147.14704613019455,149.65521464762443,149.82424536686088,152.06264881291168,152.35292485274772,154.16325507074075,153.48227289344192,153.93534293868152,154.4537404855534,154.85475130686223,155.10211200182897,155.15996566190665,154.83183493227983,154.7906966715313,154.74352843226183,154.6650506350485,154.657655495115,154.70567726494895,154.7922554229945,154.9161940233553,154.97767269228638,155.04463745950653,155.05065665698342,155.0245586088258,154.94008926985708,154.91409879776876,154.89928119029898,154.8319677734913,154.8425049783819,154.84182183518635,155.7992202192052,154.32346694189224,153.02282441413575,152.35250309339847,151.9500003131298,151.88736611837334,152.0819669007058,152.57619756873686,153.5146883586732,154.65339519966943,156.02510891823837,154.96683511813563,154.9187421934114,155.12891414590672,155.10136000057423,155.1123960396824,155.13109351051042,155.16113160837614,155.34941011986646,156.4649134366646,23-04-24-rings-morning-sync_min2,2.01712241247125,2023-04-24,morning,2,R,10
156.27362966083032,154.0406352069928,152.3331567619219,151.19989844178758,150.46465411377872,151.58970649928978,151.98945854431722,151.8680398364328,151.81409886002558,151.95804466515233,148.6928200807813,146.67835178280944,145.72565005063188,145.0939200723738,145.0844578434626,146.25604970842636,145.92713170673014,145.2301332858379,144.39879564259653,143.24438094916042,141.82684788493322,143.01498130598458,143.26880233076824,143.51551551845074,142.861533351725,143.44887626061166,145.13329905055713,147.8347215081612,150.50842795298888,152.82784298979976,154.85337036297176,156.266761301238,156.9511323443299,156.50964033069005,154.93334267242898,154.50881160505372,154.4793816049426,155.06131920322883,155.26774952409943,155.36851103610988,155.48302578530462,155.60127274316224,155.5982104858017,157.1070142059806,156.72838878809765,153.31450690068218,152.23871548179,148.92863453467942,146.61865837791115,145.47084060752104,145.5943966888345,146.90147882928431,150.7730486129864,154.1198675983583,152.27048175828477,149.7721837417604,150.09554926356822,147.90033638029973,147.8739974805291,148.63536311773137,23-04-24-rings-morning-sync_min3,2.01712241247125,2023-04-24,morning,3,R,10
150.2256796380052,152.59445782964755,155.69292651822622,155.95995694560867,154.6198094839536,154.6191473403568,154.6450873290348,154.6212708310282,154.5438080456686,154.53054089294562,154.5847763877892,154.69572654885096,154.78572675087835,154.95907736013154,156.55256542453478,154.9085197990764,153.72785549645843,152.84143396756275,152.2338317102479,152.0009019553185,152.10443799538092,153.9418338117433,154.43720878672514,152.74240507014258,153.5571164703503,148.7723014400304,148.13306690802276,146.7985448814254,145.11065512194835,142.2690745348014,141.8091873896445,143.7877010872098,144.74901947848673,145.61484282769956,149.38400902342025,151.16291002123864,155.4774371237296,158.57444376663392,158.57449152628652,155.390066566152,152.41296831162424,148.95821491572576,145.52116452541742,142.1463187629804,138.1883833568254,136.97109649520303,138.51175584756567,142.88766956160288,147.93738095857768,151.2768093318063,153.03768474383563,153.1531519394504,151.55790819358265,148.0373050061401,142.9667539499842,139.704136802322,135.98072241532248,137.0659100556503,139.5762911801261,140.51898775130542,23-04-24-rings-morning-sync_min4,2.01712241247125,2023-04-24,morning,4,R,10
142.80656226203095,141.13709378443585,139.85283045275563,138.95377226699043,138.43991922714008,138.31127133320507,139.0152167316724,140.43611571229482,139.9867766969558,141.1961241496369,142.6137728218992,142.35232450669355,142.3158404892855,142.06556955538218,141.66725449909293,141.51762389696358,141.23061107469167,140.99090506452615,140.93518399073534,140.8482156736815,140.71271901277817,140.71819394945382,140.84704632855775,140.75326482357383,140.73886516059125,140.96966374226187,140.87885263971168,140.91297760692404,141.01336918899432,140.9382644671933,140.9026090182392,140.8932697633859,140.8563102027386,140.75648065296775,140.7766523775668,140.7570853922946,140.70640961140754,140.73837036498492,140.68503228468893,140.63744802349575,140.8286943598452,139.76195605302144,141.41465805821585,142.3400239255271,142.67103170882055,142.5351637092744,142.08544513504566,141.2653540334191,140.14264156895126,138.9337537976823,137.5991397121759,135.9887396203215,137.280852032236,137.11265729444543,136.85343094772117,136.6826347949109,136.5681139625467,136.45306618214596,136.3093212012804,136.1845351436166,23-04-15-rings-evening-sync_min0,2.79730722154223,2023-04-15,evening,0,R,10
136.1099425152339,134.76224005094315,136.17556286251684,137.2434959508887,137.9794310801633,138.43155653419046,138.63846770587554,138.515147868788,138.01470060222638,137.25451384275516,136.21421930269096,134.68802862594356,135.89691624640517,135.9129871842437,135.91522814673954,135.85745303106572,135.8978747601928,135.9816285183135,135.92966624930443,135.8996504082874,135.92030500570706,135.8069103553763,135.7657682424163,135.79788311265796,135.80272535986984,135.81205200784314,135.91469204487024,135.99774757078168,135.94679776127916,135.93095364955207,135.84469763750369,135.74330460658692,135.75875940352756,135.94529757514036,136.1633935688107,136.33112250356132,136.38794089712297,136.29374463556127,136.15905647634685,135.94505866336362,135.6966667735161,135.59359608286366,135.71452612920874,135.86582758270708,136.09962454952435,136.31090660601853,136.3162481768892,136.24915895497023,136.2135629896409,136.0481370419325,135.90668814201473,135.80836063520994,135.7272112565174,135.50398784605602,135.46884774811195,135.41062784086472,135.27996075514145,135.3136086154705,135.38228982246298,135.38873017902074,23-04-15-rings-evening-sync_min1,2.79730722154223,2023-04-15,evening,1,R,10
